sample_id,source_document_id,document_family_id,doc_type,source_type,manipulation_type,is_tampered,bounding_box,tampered_pixel_count,tampered_area_percentage,original_path,tampered_path,mask_path,width,height,dataset_split,license
syn_doc_family_contract_004_inst_00_v1_date_replacement,doc_family_contract_004_inst_00,doc_family_contract_004,contract,synthetic,date_replacement,1,"[373, 210, 591, 252]",9156,1.09,data\synthetic\originals\doc_family_contract_004_inst_00.png,data\train\images\syn_doc_family_contract_004_inst_00_v1_date_replacement.png,data\train\masks\syn_doc_family_contract_004_inst_00_v1_date_replacement.png,800,1050,train,MIT
syn_doc_family_contract_004_inst_00_v2_copy_move_intra,doc_family_contract_004_inst_00,doc_family_contract_004,contract,synthetic,copy_move_intra,1,"[248, 266, 485, 320]",12798,1.5236,data\synthetic\originals\doc_family_contract_004_inst_00.png,data\train\images\syn_doc_family_contract_004_inst_00_v2_copy_move_intra.png,data\train\masks\syn_doc_family_contract_004_inst_00_v2_copy_move_intra.png,800,1050,train,MIT
syn_doc_family_contract_004_inst_00_v3_copy_paste_inter,doc_family_contract_004_inst_00,doc_family_contract_004,contract,synthetic,copy_paste_inter,1,"[187, 459, 358, 530]",12141,1.4454,data\synthetic\originals\doc_family_contract_004_inst_00.png,data\train\images\syn_doc_family_contract_004_inst_00_v3_copy_paste_inter.png,data\train\masks\syn_doc_family_contract_004_inst_00_v3_copy_paste_inter.png,800,1050,train,MIT
syn_doc_family_contract_004_inst_00_v4_signature_manipulation,doc_family_contract_004_inst_00,doc_family_contract_004,contract,synthetic,signature_manipulation,1,"[499, 718, 679, 822]",18720,2.2286,data\synthetic\originals\doc_family_contract_004_inst_00.png,data\train\images\syn_doc_family_contract_004_inst_00_v4_signature_manipulation.png,data\train\masks\syn_doc_family_contract_004_inst_00_v4_signature_manipulation.png,800,1050,train,MIT
syn_doc_family_contract_005_inst_00_authentic,doc_family_contract_005_inst_00,doc_family_contract_005,contract,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_contract_005_inst_00.png,data\val\images\syn_doc_family_contract_005_inst_00_authentic.png,data\val\masks\syn_doc_family_contract_005_inst_00_authentic.png,800,1050,val,MIT
syn_doc_family_contract_005_inst_00_v1_photo_replacement,doc_family_contract_005_inst_00,doc_family_contract_005,contract,synthetic,photo_replacement,1,"[201, 523, 390, 782]",48951,5.8275,data\synthetic\originals\doc_family_contract_005_inst_00.png,data\val\images\syn_doc_family_contract_005_inst_00_v1_photo_replacement.png,data\val\masks\syn_doc_family_contract_005_inst_00_v1_photo_replacement.png,800,1050,val,MIT
syn_doc_family_contract_005_inst_00_v2_stamp_seal_manipulation,doc_family_contract_005_inst_00,doc_family_contract_005,contract,synthetic,stamp_seal_manipulation,1,"[424, 488, 565, 629]",3091,0.368,data\synthetic\originals\doc_family_contract_005_inst_00.png,data\val\images\syn_doc_family_contract_005_inst_00_v2_stamp_seal_manipulation.png,data\val\masks\syn_doc_family_contract_005_inst_00_v2_stamp_seal_manipulation.png,800,1050,val,MIT
syn_doc_family_contract_005_inst_00_v3_region_removal,doc_family_contract_005_inst_00,doc_family_contract_005,contract,synthetic,region_removal,1,"[316, 826, 663, 908]",28454,3.3874,data\synthetic\originals\doc_family_contract_005_inst_00.png,data\val\images\syn_doc_family_contract_005_inst_00_v3_region_removal.png,data\val\masks\syn_doc_family_contract_005_inst_00_v3_region_removal.png,800,1050,val,MIT
syn_doc_family_contract_005_inst_00_v4_local_inpainting,doc_family_contract_005_inst_00,doc_family_contract_005,contract,synthetic,local_inpainting,1,"[492, 434, 714, 485]",11322,1.3479,data\synthetic\originals\doc_family_contract_005_inst_00.png,data\val\images\syn_doc_family_contract_005_inst_00_v4_local_inpainting.png,data\val\masks\syn_doc_family_contract_005_inst_00_v4_local_inpainting.png,800,1050,val,MIT
syn_doc_family_contract_006_inst_00_authentic,doc_family_contract_006_inst_00,doc_family_contract_006,contract,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_contract_006_inst_00.png,data\train\images\syn_doc_family_contract_006_inst_00_authentic.png,data\train\masks\syn_doc_family_contract_006_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_contract_006_inst_00_v1_text_replacement,doc_family_contract_006_inst_00,doc_family_contract_006,contract,synthetic,text_replacement,1,"[64, 548, 378, 607]",18526,2.2055,data\synthetic\originals\doc_family_contract_006_inst_00.png,data\train\images\syn_doc_family_contract_006_inst_00_v1_text_replacement.png,data\train\masks\syn_doc_family_contract_006_inst_00_v1_text_replacement.png,800,1050,train,MIT
syn_doc_family_contract_006_inst_00_v2_number_amount_replacement,doc_family_contract_006_inst_00,doc_family_contract_006,contract,synthetic,number_amount_replacement,1,"[562, 521, 675, 553]",3616,0.4305,data\synthetic\originals\doc_family_contract_006_inst_00.png,data\train\images\syn_doc_family_contract_006_inst_00_v2_number_amount_replacement.png,data\train\masks\syn_doc_family_contract_006_inst_00_v2_number_amount_replacement.png,800,1050,train,MIT
syn_doc_family_contract_006_inst_00_v3_date_replacement,doc_family_contract_006_inst_00,doc_family_contract_006,contract,synthetic,date_replacement,1,"[478, 254, 618, 283]",4060,0.4833,data\synthetic\originals\doc_family_contract_006_inst_00.png,data\train\images\syn_doc_family_contract_006_inst_00_v3_date_replacement.png,data\train\masks\syn_doc_family_contract_006_inst_00_v3_date_replacement.png,800,1050,train,MIT
syn_doc_family_contract_006_inst_00_v4_copy_move_intra,doc_family_contract_006_inst_00,doc_family_contract_006,contract,synthetic,copy_move_intra,1,"[176, 249, 291, 299]",5750,0.6845,data\synthetic\originals\doc_family_contract_006_inst_00.png,data\train\images\syn_doc_family_contract_006_inst_00_v4_copy_move_intra.png,data\train\masks\syn_doc_family_contract_006_inst_00_v4_copy_move_intra.png,800,1050,train,MIT
syn_doc_family_contract_007_inst_00_authentic,doc_family_contract_007_inst_00,doc_family_contract_007,contract,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_contract_007_inst_00.png,data\train\images\syn_doc_family_contract_007_inst_00_authentic.png,data\train\masks\syn_doc_family_contract_007_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_contract_007_inst_00_v1_copy_paste_inter,doc_family_contract_007_inst_00,doc_family_contract_007,contract,synthetic,copy_paste_inter,1,"[543, 554, 744, 596]",8442,1.005,data\synthetic\originals\doc_family_contract_007_inst_00.png,data\train\images\syn_doc_family_contract_007_inst_00_v1_copy_paste_inter.png,data\train\masks\syn_doc_family_contract_007_inst_00_v1_copy_paste_inter.png,800,1050,train,MIT
syn_doc_family_contract_007_inst_00_v2_signature_manipulation,doc_family_contract_007_inst_00,doc_family_contract_007,contract,synthetic,signature_manipulation,1,"[537, 888, 742, 970]",16810,2.0012,data\synthetic\originals\doc_family_contract_007_inst_00.png,data\train\images\syn_doc_family_contract_007_inst_00_v2_signature_manipulation.png,data\train\masks\syn_doc_family_contract_007_inst_00_v2_signature_manipulation.png,800,1050,train,MIT
syn_doc_family_contract_007_inst_00_v3_photo_replacement,doc_family_contract_007_inst_00,doc_family_contract_007,contract,synthetic,photo_replacement,1,"[87, 217, 250, 502]",46455,5.5304,data\synthetic\originals\doc_family_contract_007_inst_00.png,data\train\images\syn_doc_family_contract_007_inst_00_v3_photo_replacement.png,data\train\masks\syn_doc_family_contract_007_inst_00_v3_photo_replacement.png,800,1050,train,MIT
syn_doc_family_contract_007_inst_00_v4_stamp_seal_manipulation,doc_family_contract_007_inst_00,doc_family_contract_007,contract,synthetic,stamp_seal_manipulation,1,"[362, 581, 537, 756]",4271,0.5085,data\synthetic\originals\doc_family_contract_007_inst_00.png,data\train\images\syn_doc_family_contract_007_inst_00_v4_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_contract_007_inst_00_v4_stamp_seal_manipulation.png,800,1050,train,MIT
syn_doc_family_contract_008_inst_00_authentic,doc_family_contract_008_inst_00,doc_family_contract_008,contract,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_contract_008_inst_00.png,data\train\images\syn_doc_family_contract_008_inst_00_authentic.png,data\train\masks\syn_doc_family_contract_008_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_contract_008_inst_00_v1_region_removal,doc_family_contract_008_inst_00,doc_family_contract_008,contract,synthetic,region_removal,1,"[421, 816, 747, 887]",23146,2.7555,data\synthetic\originals\doc_family_contract_008_inst_00.png,data\train\images\syn_doc_family_contract_008_inst_00_v1_region_removal.png,data\train\masks\syn_doc_family_contract_008_inst_00_v1_region_removal.png,800,1050,train,MIT
syn_doc_family_contract_008_inst_00_v2_local_inpainting,doc_family_contract_008_inst_00,doc_family_contract_008,contract,synthetic,local_inpainting,1,"[432, 801, 628, 833]",6272,0.7467,data\synthetic\originals\doc_family_contract_008_inst_00.png,data\train\images\syn_doc_family_contract_008_inst_00_v2_local_inpainting.png,data\train\masks\syn_doc_family_contract_008_inst_00_v2_local_inpainting.png,800,1050,train,MIT
syn_doc_family_contract_008_inst_00_v3_text_replacement,doc_family_contract_008_inst_00,doc_family_contract_008,contract,synthetic,text_replacement,1,"[349, 569, 541, 628]",11328,1.3486,data\synthetic\originals\doc_family_contract_008_inst_00.png,data\train\images\syn_doc_family_contract_008_inst_00_v3_text_replacement.png,data\train\masks\syn_doc_family_contract_008_inst_00_v3_text_replacement.png,800,1050,train,MIT
syn_doc_family_contract_008_inst_00_v4_number_amount_replacement,doc_family_contract_008_inst_00,doc_family_contract_008,contract,synthetic,number_amount_replacement,1,"[435, 362, 573, 413]",7038,0.8379,data\synthetic\originals\doc_family_contract_008_inst_00.png,data\train\images\syn_doc_family_contract_008_inst_00_v4_number_amount_replacement.png,data\train\masks\syn_doc_family_contract_008_inst_00_v4_number_amount_replacement.png,800,1050,train,MIT
syn_doc_family_contract_009_inst_00_authentic,doc_family_contract_009_inst_00,doc_family_contract_009,contract,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_contract_009_inst_00.png,data\test\images\syn_doc_family_contract_009_inst_00_authentic.png,data\test\masks\syn_doc_family_contract_009_inst_00_authentic.png,800,1050,test,MIT
syn_doc_family_contract_009_inst_00_v1_date_replacement,doc_family_contract_009_inst_00,doc_family_contract_009,contract,synthetic,date_replacement,1,"[421, 360, 603, 406]",8372,0.9967,data\synthetic\originals\doc_family_contract_009_inst_00.png,data\test\images\syn_doc_family_contract_009_inst_00_v1_date_replacement.png,data\test\masks\syn_doc_family_contract_009_inst_00_v1_date_replacement.png,800,1050,test,MIT
syn_doc_family_contract_009_inst_00_v2_copy_move_intra,doc_family_contract_009_inst_00,doc_family_contract_009,contract,synthetic,copy_move_intra,1,"[454, 303, 586, 394]",12012,1.43,data\synthetic\originals\doc_family_contract_009_inst_00.png,data\test\images\syn_doc_family_contract_009_inst_00_v2_copy_move_intra.png,data\test\masks\syn_doc_family_contract_009_inst_00_v2_copy_move_intra.png,800,1050,test,MIT
syn_doc_family_contract_009_inst_00_v3_copy_paste_inter,doc_family_contract_009_inst_00,doc_family_contract_009,contract,synthetic,copy_paste_inter,1,"[41, 777, 233, 859]",15744,1.8743,data\synthetic\originals\doc_family_contract_009_inst_00.png,data\test\images\syn_doc_family_contract_009_inst_00_v3_copy_paste_inter.png,data\test\masks\syn_doc_family_contract_009_inst_00_v3_copy_paste_inter.png,800,1050,test,MIT
syn_doc_family_contract_009_inst_00_v4_signature_manipulation,doc_family_contract_009_inst_00,doc_family_contract_009,contract,synthetic,signature_manipulation,1,"[164, 703, 453, 770]",19363,2.3051,data\synthetic\originals\doc_family_contract_009_inst_00.png,data\test\images\syn_doc_family_contract_009_inst_00_v4_signature_manipulation.png,data\test\masks\syn_doc_family_contract_009_inst_00_v4_signature_manipulation.png,800,1050,test,MIT
syn_doc_family_contract_010_inst_00_authentic,doc_family_contract_010_inst_00,doc_family_contract_010,contract,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_contract_010_inst_00.png,data\train\images\syn_doc_family_contract_010_inst_00_authentic.png,data\train\masks\syn_doc_family_contract_010_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_contract_010_inst_00_v1_photo_replacement,doc_family_contract_010_inst_00,doc_family_contract_010,contract,synthetic,photo_replacement,1,"[232, 473, 413, 753]",50680,6.0333,data\synthetic\originals\doc_family_contract_010_inst_00.png,data\train\images\syn_doc_family_contract_010_inst_00_v1_photo_replacement.png,data\train\masks\syn_doc_family_contract_010_inst_00_v1_photo_replacement.png,800,1050,train,MIT
syn_doc_family_contract_010_inst_00_v2_stamp_seal_manipulation,doc_family_contract_010_inst_00,doc_family_contract_010,contract,synthetic,stamp_seal_manipulation,1,"[294, 659, 492, 857]",5058,0.6021,data\synthetic\originals\doc_family_contract_010_inst_00.png,data\train\images\syn_doc_family_contract_010_inst_00_v2_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_contract_010_inst_00_v2_stamp_seal_manipulation.png,800,1050,train,MIT
syn_doc_family_contract_010_inst_00_v3_region_removal,doc_family_contract_010_inst_00,doc_family_contract_010,contract,synthetic,region_removal,1,"[279, 612, 530, 664]",13052,1.5538,data\synthetic\originals\doc_family_contract_010_inst_00.png,data\train\images\syn_doc_family_contract_010_inst_00_v3_region_removal.png,data\train\masks\syn_doc_family_contract_010_inst_00_v3_region_removal.png,800,1050,train,MIT
syn_doc_family_contract_010_inst_00_v4_local_inpainting,doc_family_contract_010_inst_00,doc_family_contract_010,contract,synthetic,local_inpainting,1,"[133, 662, 368, 695]",7755,0.9232,data\synthetic\originals\doc_family_contract_010_inst_00.png,data\train\images\syn_doc_family_contract_010_inst_00_v4_local_inpainting.png,data\train\masks\syn_doc_family_contract_010_inst_00_v4_local_inpainting.png,800,1050,train,MIT
syn_doc_family_contract_011_inst_00_authentic,doc_family_contract_011_inst_00,doc_family_contract_011,contract,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_contract_011_inst_00.png,data\train\images\syn_doc_family_contract_011_inst_00_authentic.png,data\train\masks\syn_doc_family_contract_011_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_contract_011_inst_00_v1_text_replacement,doc_family_contract_011_inst_00,doc_family_contract_011,contract,synthetic,text_replacement,1,"[208, 495, 439, 532]",8547,1.0175,data\synthetic\originals\doc_family_contract_011_inst_00.png,data\train\images\syn_doc_family_contract_011_inst_00_v1_text_replacement.png,data\train\masks\syn_doc_family_contract_011_inst_00_v1_text_replacement.png,800,1050,train,MIT
syn_doc_family_contract_011_inst_00_v2_number_amount_replacement,doc_family_contract_011_inst_00,doc_family_contract_011,contract,synthetic,number_amount_replacement,1,"[388, 433, 527, 484]",7089,0.8439,data\synthetic\originals\doc_family_contract_011_inst_00.png,data\train\images\syn_doc_family_contract_011_inst_00_v2_number_amount_replacement.png,data\train\masks\syn_doc_family_contract_011_inst_00_v2_number_amount_replacement.png,800,1050,train,MIT
syn_doc_family_contract_011_inst_00_v3_date_replacement,doc_family_contract_011_inst_00,doc_family_contract_011,contract,synthetic,date_replacement,1,"[523, 328, 652, 365]",4773,0.5682,data\synthetic\originals\doc_family_contract_011_inst_00.png,data\train\images\syn_doc_family_contract_011_inst_00_v3_date_replacement.png,data\train\masks\syn_doc_family_contract_011_inst_00_v3_date_replacement.png,800,1050,train,MIT
syn_doc_family_contract_011_inst_00_v4_copy_move_intra,doc_family_contract_011_inst_00,doc_family_contract_011,contract,synthetic,copy_move_intra,1,"[539, 365, 646, 405]",4280,0.5095,data\synthetic\originals\doc_family_contract_011_inst_00.png,data\train\images\syn_doc_family_contract_011_inst_00_v4_copy_move_intra.png,data\train\masks\syn_doc_family_contract_011_inst_00_v4_copy_move_intra.png,800,1050,train,MIT
